Branch_ID,Branch_Name,Customer_ID,Customer_Name,Total_Spent,Spending_rank
BR0350,"Jaipur Branch 350",CUST035798,"Rahul Choudhary",602317.54,1
BR0350,"Jaipur Branch 350",CUST015366,"Deepak Saini",499422.08,2
BR0350,"Jaipur Branch 350",CUST087565,"Priya Agarwal",298636.60,3
BR0351,"Lucknow Branch 351",CUST045493,"Vivek Sharma",520661.02,1
BR0351,"Lucknow Branch 351",CUST011204,"Sneha Jain",299784.62,2
BR0351,"Lucknow Branch 351",CUST087123,"Anjali Joshi",299542.93,3
BR0352,"Kolkata Branch 352",CUST066493,"Manish Kumar",461706.79,1
BR0352,"Kolkata Branch 352",CUST085132,"Riya Verma",405568.15,2
BR0352,"Kolkata Branch 352",CUST095088,"Karan Verma",357797.45,3
BR0353,"Jodhpur Branch 353",CUST037583,"Deepak Bansal",348907.11,1
BR0353,"Jodhpur Branch 353",CUST052184,"Neha Sharma",301685.19,2
BR0353,"Jodhpur Branch 353",CUST028762,"Komal Kumar",299726.58,3
BR0354,"Bhopal Branch 354",CUST023983,"Kavita Choudhary",500974.88,1
BR0354,"Bhopal Branch 354",CUST010087,"Ankit Malhotra",352789.76,2
BR0354,"Bhopal Branch 354",CUST030923,"Rahul Tiwari",314534.83,3
BR0355,"Udaipur Branch 355",CUST052987,"Riya Gupta",481351.41,1
BR0355,"Udaipur Branch 355",CUST077834,"Sneha Gupta",373139.11,2
BR0355,"Udaipur Branch 355",CUST093402,"Rohit Sharma",361886.62,3
BR0356,"Pune Branch 356",CUST089100,"Deepak Joshi",500589.37,1
BR0356,"Pune Branch 356",CUST091212,"Ankit Rathore",491905.42,2
BR0356,"Pune Branch 356",CUST019873,"Kavita Bansal",299700.91,3
BR0357,"Hyderabad Branch 357",CUST003519,"Manish Kumar",490930.92,1
BR0357,"Hyderabad Branch 357",CUST036795,"Suresh Choudhary",481001.37,2
BR0357,"Hyderabad Branch 357",CUST074046,"Suresh Singh",429495.39,3
BR0358,"Lucknow Branch 358",CUST050647,"Vivek Mishra",440374.86,1
BR0358,"Lucknow Branch 358",CUST090856,"Karan Rathore",437783.66,2
BR0358,"Lucknow Branch 358",CUST034874,"Manish Saini",299972.38,3
BR0359,"Jaipur Branch 359",CUST028564,"Deepak Singh",585273.32,1
BR0359,"Jaipur Branch 359",CUST023822,"Komal Tiwari",535079.33,2
BR0359,"Jaipur Branch 359",CUST058593,"Nikhil Sharma",378407.26,3
BR0360,"Delhi Branch 360",CUST008547,"Sneha Joshi",438920.14,1
BR0360,"Delhi Branch 360",CUST073873,"Amit Mishra",406596.01,2
BR0360,"Delhi Branch 360",CUST049161,"Vivek Bansal",387892.19,3
BR0361,"Delhi Branch 361",CUST018685,"Deepak Bansal",560564.76,1
BR0361,"Delhi Branch 361",CUST042861,"Riya Gupta",513265.34,2
BR0361,"Delhi Branch 361",CUST064954,"Pooja Agarwal",327845.05,3
BR0362,"Delhi Branch 362",CUST003025,"Karan Saini",481623.16,1
BR0362,"Delhi Branch 362",CUST054046,"Komal Mehta",317414.29,2
BR0362,"Delhi Branch 362",CUST085478,"Karan Gupta",299907.71,3
BR0363,"Kota Branch 363",CUST097613,"Rahul Malhotra",430087.19,1
BR0363,"Kota Branch 363",CUST083804,"Sneha Gupta",382564.17,2
BR0363,"Kota Branch 363",CUST074792,"Meena Agarwal",372329.26,3
BR0364,"Delhi Branch 364",CUST085540,"Manish Yadav",352874.38,1
BR0364,"Delhi Branch 364",CUST029784,"Rahul Joshi",341772.65,2
BR0364,"Delhi Branch 364",CUST036848,"Suresh Singh",298461.81,3
BR0365,"Surat Branch 365",CUST046844,"Neha Malhotra",431309.87,1
BR0365,"Surat Branch 365",CUST071321,"Komal Gupta",299777.52,2
BR0365,"Surat Branch 365",CUST000017,"Shreya Joshi",299570.33,3
BR0366,"Indore Branch 366",CUST056634,"Sneha Sharma",534212.24,1
BR0366,"Indore Branch 366",CUST025737,"Nikhil Bansal",373072.60,2
BR0366,"Indore Branch 366",CUST037501,"Pooja Saini",357662.44,3
BR0367,"Bengaluru Branch 367",CUST033534,"Nikhil Saini",483487.17,1
BR0367,"Bengaluru Branch 367",CUST067842,"Simran Choudhary",384352.33,2
BR0367,"Bengaluru Branch 367",CUST035922,"Sneha Tiwari",299952.33,3
BR0368,"Hyderabad Branch 368",CUST083443,"Anjali Patel",430147.38,1
BR0368,"Hyderabad Branch 368",CUST021183,"Suresh Sharma",323237.28,2
BR0368,"Hyderabad Branch 368",CUST065931,"Karan Jain",299772.10,3
BR0369,"Ahmedabad Branch 369",CUST057658,"Rohit Malhotra",510185.74,1
BR0369,"Ahmedabad Branch 369",CUST040307,"Rohit Saini",494560.82,2
BR0369,"Ahmedabad Branch 369",CUST048458,"Arjun Kumar",487512.81,3
BR0370,"Udaipur Branch 370",CUST030750,"Nikhil Agarwal",570604.07,1
BR0370,"Udaipur Branch 370",CUST078635,"Rahul Malhotra",516630.15,2
BR0370,"Udaipur Branch 370",CUST015474,"Komal Gupta",487414.34,3
BR0371,"Kota Branch 371",CUST086294,"Komal Yadav",595812.44,1
BR0371,"Kota Branch 371",CUST097718,"Priya Jain",405737.23,2
BR0371,"Kota Branch 371",CUST051880,"Deepak Kumar",333283.55,3
BR0372,"Jodhpur Branch 372",CUST064483,"Sneha Mehta",546187.15,1
BR0372,"Jodhpur Branch 372",CUST078108,"Pawan Malhotra",504324.25,2
BR0372,"Jodhpur Branch 372",CUST087471,"Ankit Jain",312814.26,3
BR0373,"Indore Branch 373",CUST026195,"Rahul Jain",401418.33,1
BR0373,"Indore Branch 373",CUST079093,"Rohit Yadav",299991.68,2
BR0373,"Indore Branch 373",CUST008821,"Suresh Rathore",299755.38,3
BR0374,"Udaipur Branch 374",CUST061755,"Amit Tiwari",531981.30,1
BR0374,"Udaipur Branch 374",CUST079184,"Kavita Mishra",437181.40,2
BR0374,"Udaipur Branch 374",CUST002555,"Nikhil Mishra",414520.94,3
BR0375,"Mumbai Branch 375",CUST084050,"Neha Mehta",417496.02,1
BR0375,"Mumbai Branch 375",CUST004945,"Manish Gupta",338576.44,2
BR0375,"Mumbai Branch 375",CUST092404,"Shreya Joshi",299974.76,3
BR0376,"Hyderabad Branch 376",CUST011060,"Nikhil Tiwari",358686.83,1
BR0376,"Hyderabad Branch 376",CUST070599,"Suresh Singh",299305.21,2
BR0376,"Hyderabad Branch 376",CUST094758,"Manish Tiwari",299284.62,3
BR0377,"Ahmedabad Branch 377",CUST003987,"Simran Yadav",465937.09,1
BR0377,"Ahmedabad Branch 377",CUST060224,"Komal Verma",423058.70,2
BR0377,"Ahmedabad Branch 377",CUST089045,"Arjun Mehta",304419.16,3
BR0378,"Indore Branch 378",CUST062441,"Rohit Jain",489052.10,1
BR0378,"Indore Branch 378",CUST025829,"Shreya Saini",401898.99,2
BR0378,"Indore Branch 378",CUST018743,"Amit Joshi",316874.52,3
BR0379,"Hyderabad Branch 379",CUST074710,"Deepak Gupta",303297.58,1
BR0379,"Hyderabad Branch 379",CUST096112,"Neha Gupta",299458.95,2
BR0379,"Hyderabad Branch 379",CUST008966,"Priya Mehta",299354.23,3
BR0380,"Lucknow Branch 380",CUST059660,"Suresh Saini",299873.24,1
BR0380,"Lucknow Branch 380",CUST048335,"Manish Jain",299474.74,2
BR0380,"Lucknow Branch 380",CUST031039,"Vikas Jain",299254.62,3
BR0381,"Bengaluru Branch 381",CUST013388,"Pooja Singh",452924.38,1
BR0381,"Bengaluru Branch 381",CUST005542,"Nikhil Joshi",435802.72,2
BR0381,"Bengaluru Branch 381",CUST049646,"Komal Joshi",381416.12,3
BR0382,"Chennai Branch 382",CUST018158,"Ankit Agarwal",469553.08,1
BR0382,"Chennai Branch 382",CUST006154,"Meena Sharma",378317.77,2
BR0382,"Chennai Branch 382",CUST057865,"Amit Yadav",332566.07,3
BR0383,"Chennai Branch 383",CUST029199,"Arjun Choudhary",388618.14,1
BR0383,"Chennai Branch 383",CUST007973,"Kavita Malhotra",320797.24,2
BR0383,"Chennai Branch 383",CUST094262,"Karan Patel",299788.18,3
BR0384,"Hyderabad Branch 384",CUST012973,"Kavita Singh",589170.42,1
BR0384,"Hyderabad Branch 384",CUST074334,"Meena Choudhary",348977.36,2
BR0384,"Hyderabad Branch 384",CUST046102,"Riya Saini",317462.28,3
BR0385,"Kota Branch 385",CUST048184,"Vivek Rathore",310650.10,1
BR0385,"Kota Branch 385",CUST073567,"Vikas Saini",299538.67,2
BR0385,"Kota Branch 385",CUST031913,"Pooja Joshi",299476.34,3
BR0386,"Chennai Branch 386",CUST064715,"Shreya Singh",460879.43,1
BR0386,"Chennai Branch 386",CUST089547,"Vikas Singh",420042.91,2
BR0386,"Chennai Branch 386",CUST008021,"Manish Verma",374919.51,3
BR0387,"Jaipur Branch 387",CUST028729,"Amit Gupta",479108.32,1
BR0387,"Jaipur Branch 387",CUST063920,"Manish Yadav",476248.40,2
BR0387,"Jaipur Branch 387",CUST007724,"Neha Choudhary",449188.08,3
BR0388,"Chandigarh Branch 388",CUST074568,"Ankit Agarwal",554102.65,1
BR0388,"Chandigarh Branch 388",CUST035989,"Amit Tiwari",440915.78,2
BR0388,"Chandigarh Branch 388",CUST006442,"Rohit Sharma",362617.32,3
BR0389,"Ahmedabad Branch 389",CUST065845,"Kavita Malhotra",364733.80,1
BR0389,"Ahmedabad Branch 389",CUST029129,"Vivek Singh",299573.02,2
BR0389,"Ahmedabad Branch 389",CUST092589,"Meena Joshi",299538.38,3
BR0390,"Bhopal Branch 390",CUST047331,"Kavita Verma",588320.62,1
BR0390,"Bhopal Branch 390",CUST011732,"Rohit Bansal",311440.72,2
BR0390,"Bhopal Branch 390",CUST071089,"Riya Malhotra",304324.39,3
BR0391,"Bengaluru Branch 391",CUST031041,"Priya Tiwari",476238.92,1
BR0391,"Bengaluru Branch 391",CUST070400,"Anjali Mishra",359722.82,2
BR0391,"Bengaluru Branch 391",CUST084392,"Pooja Mehta",319228.59,3
BR0392,"Pune Branch 392",CUST068222,"Simran Rathore",959321.98,1
BR0392,"Pune Branch 392",CUST030426,"Meena Verma",871343.16,2
BR0392,"Pune Branch 392",CUST061947,"Pawan Tiwari",704420.22,3
BR0393,"Kota Branch 393",CUST060703,"Kavita Mehta",313388.98,1
BR0393,"Kota Branch 393",CUST055201,"Riya Yadav",299988.74,2
BR0393,"Kota Branch 393",CUST086442,"Deepak Rathore",299768.51,3
BR0394,"Surat Branch 394",CUST083273,"Riya Rathore",529137.92,1
BR0394,"Surat Branch 394",CUST076291,"Deepak Tiwari",321261.62,2
BR0394,"Surat Branch 394",CUST031754,"Amit Rathore",299962.65,3
BR0395,"Lucknow Branch 395",CUST026955,"Komal Verma",534169.76,1
BR0395,"Lucknow Branch 395",CUST054987,"Deepak Jain",526818.14,2
BR0395,"Lucknow Branch 395",CUST084258,"Arjun Joshi",433803.00,3
BR0396,"Kota Branch 396",CUST078949,"Pawan Mehta",563707.18,1
BR0396,"Kota Branch 396",CUST071292,"Rohit Mishra",502056.52,2
BR0396,"Kota Branch 396",CUST039269,"Priya Joshi",433409.96,3
BR0397,"Chandigarh Branch 397",CUST086493,"Vikas Joshi",362537.69,1
BR0397,"Chandigarh Branch 397",CUST017150,"Suresh Kumar",351152.04,2
BR0397,"Chandigarh Branch 397",CUST052630,"Kavita Mishra",299957.37,3
BR0398,"Bengaluru Branch 398",CUST007719,"Priya Saini",417826.10,1
BR0398,"Bengaluru Branch 398",CUST087359,"Deepak Malhotra",316112.94,2
BR0398,"Bengaluru Branch 398",CUST039777,"Rahul Verma",299605.23,3
BR0399,"Delhi Branch 399",CUST031468,"Manish Verma",522985.52,1
BR0399,"Delhi Branch 399",CUST063634,"Riya Mishra",397008.07,2
BR0399,"Delhi Branch 399",CUST036506,"Deepak Malhotra",364435.26,3
BR0400,"Chandigarh Branch 400",CUST031323,"Kavita Joshi",328319.35,1
BR0400,"Chandigarh Branch 400",CUST058711,"Komal Sharma",324532.86,2
BR0400,"Chandigarh Branch 400",CUST017195,"Kavita Verma",319490.63,3
BR0401,"Chennai Branch 401",CUST091774,"Shreya Sharma",503569.50,1
BR0401,"Chennai Branch 401",CUST097797,"Simran Kumar",483807.16,2
BR0401,"Chennai Branch 401",CUST059941,"Manish Yadav",469214.52,3
BR0402,"Chandigarh Branch 402",CUST047744,"Pawan Bansal",353351.73,1
BR0402,"Chandigarh Branch 402",CUST052398,"Suresh Mishra",327351.26,2
BR0402,"Chandigarh Branch 402",CUST071802,"Amit Mehta",299958.86,3
BR0403,"Jaipur Branch 403",CUST053728,"Vikas Saini",388697.78,1
BR0403,"Jaipur Branch 403",CUST083914,"Rahul Joshi",299274.12,2
BR0403,"Jaipur Branch 403",CUST006253,"Riya Gupta",299197.39,3
BR0404,"Delhi Branch 404",CUST081960,"Meena Verma",337025.52,1
BR0404,"Delhi Branch 404",CUST019515,"Vivek Tiwari",299950.80,2
BR0404,"Delhi Branch 404",CUST050449,"Ankit Mishra",299819.37,3
BR0405,"Lucknow Branch 405",CUST033131,"Arjun Mishra",460956.08,1
BR0405,"Lucknow Branch 405",CUST017828,"Rohit Choudhary",441119.93,2
BR0405,"Lucknow Branch 405",CUST049519,"Arjun Verma",378299.60,3
BR0406,"Bengaluru Branch 406",CUST044398,"Sneha Tiwari",418670.71,1
BR0406,"Bengaluru Branch 406",CUST044605,"Kavita Mehta",391852.88,2
BR0406,"Bengaluru Branch 406",CUST091910,"Amit Jain",299878.49,3
BR0407,"Alwar Branch 407",CUST040771,"Manish Rathore",460324.04,1
BR0407,"Alwar Branch 407",CUST091710,"Suresh Rathore",299967.00,2
BR0407,"Alwar Branch 407",CUST000685,"Rohit Gupta",299135.94,3
BR0408,"Delhi Branch 408",CUST061043,"Ankit Jain",587925.46,1
BR0408,"Delhi Branch 408",CUST001343,"Suresh Mehta",339999.14,2
BR0408,"Delhi Branch 408",CUST061828,"Vivek Tiwari",322001.42,3
BR0409,"Hyderabad Branch 409",CUST029006,"Arjun Tiwari",465840.86,1
BR0409,"Hyderabad Branch 409",CUST078623,"Manish Malhotra",342159.18,2
BR0409,"Hyderabad Branch 409",CUST076299,"Rahul Singh",329812.60,3
BR0410,"Mumbai Branch 410",CUST026912,"Sneha Yadav",332333.14,1
BR0410,"Mumbai Branch 410",CUST081756,"Pooja Mehta",299181.41,2
BR0410,"Mumbai Branch 410",CUST020354,"Vivek Jain",299113.73,3
BR0411,"Bhopal Branch 411",CUST015811,"Priya Rathore",481620.53,1
BR0411,"Bhopal Branch 411",CUST067879,"Vivek Mehta",477276.13,2
BR0411,"Bhopal Branch 411",CUST047159,"Nikhil Jain",362824.49,3
BR0412,"Kolkata Branch 412",CUST054685,"Riya Bansal",299982.57,1
BR0412,"Kolkata Branch 412",CUST086697,"Amit Sharma",299669.52,2
BR0412,"Kolkata Branch 412",CUST019885,"Rohit Mehta",299492.20,3
BR0413,"Delhi Branch 413",CUST012867,"Karan Sharma",439059.51,1
BR0413,"Delhi Branch 413",CUST014205,"Simran Rathore",395789.44,2
BR0413,"Delhi Branch 413",CUST085568,"Ankit Patel",304714.54,3
BR0414,"Ahmedabad Branch 414",CUST057095,"Sneha Bansal",573788.02,1
BR0414,"Ahmedabad Branch 414",CUST045883,"Komal Rathore",543728.50,2
BR0414,"Ahmedabad Branch 414",CUST037423,"Arjun Malhotra",298744.71,3
BR0415,"Mumbai Branch 415",CUST042530,"Sneha Bansal",367188.28,1
BR0415,"Mumbai Branch 415",CUST088084,"Vivek Sharma",299606.14,2
BR0415,"Mumbai Branch 415",CUST053621,"Shreya Kumar",299507.49,3
BR0416,"Udaipur Branch 416",CUST074412,"Manish Rathore",536229.24,1
BR0416,"Udaipur Branch 416",CUST096864,"Sneha Yadav",313582.80,2
BR0416,"Udaipur Branch 416",CUST072569,"Amit Bansal",299948.61,3
BR0417,"Jodhpur Branch 417",CUST053908,"Manish Rathore",368911.46,1
BR0417,"Jodhpur Branch 417",CUST039250,"Amit Saini",347618.96,2
BR0417,"Jodhpur Branch 417",CUST002822,"Deepak Mehta",299613.46,3
BR0418,"Chennai Branch 418",CUST043463,"Suresh Bansal",480000.74,1
BR0418,"Chennai Branch 418",CUST081665,"Amit Choudhary",423031.82,2
BR0418,"Chennai Branch 418",CUST051942,"Neha Singh",416643.07,3
BR0419,"Lucknow Branch 419",CUST014833,"Sneha Verma",299555.19,1
BR0419,"Lucknow Branch 419",CUST003936,"Meena Choudhary",299549.67,2
BR0419,"Lucknow Branch 419",CUST005010,"Meena Mehta",299526.77,3
BR0420,"Surat Branch 420",CUST078388,"Karan Rathore",504834.81,1
BR0420,"Surat Branch 420",CUST054685,"Riya Bansal",457377.87,2
BR0420,"Surat Branch 420",CUST087278,"Pawan Agarwal",435416.09,3
BR0421,"Lucknow Branch 421",CUST033764,"Anjali Gupta",432515.06,1
BR0421,"Lucknow Branch 421",CUST062061,"Kavita Saini",400050.79,2
BR0421,"Lucknow Branch 421",CUST024938,"Arjun Rathore",377035.80,3
BR0422,"Bhopal Branch 422",CUST030174,"Pawan Gupta",464449.76,1
BR0422,"Bhopal Branch 422",CUST042059,"Pooja Kumar",299727.47,2
BR0422,"Bhopal Branch 422",CUST091628,"Deepak Sharma",299311.03,3
BR0423,"Lucknow Branch 423",CUST005703,"Simran Singh",392026.39,1
BR0423,"Lucknow Branch 423",CUST011768,"Kavita Malhotra",360067.26,2
BR0423,"Lucknow Branch 423",CUST034277,"Vikas Mishra",354918.62,3
BR0424,"Udaipur Branch 424",CUST098337,"Deepak Tiwari",342447.06,1
BR0424,"Udaipur Branch 424",CUST083614,"Amit Bansal",322060.71,2
BR0424,"Udaipur Branch 424",CUST015948,"Arjun Yadav",299985.35,3
BR0425,"Kota Branch 425",CUST098465,"Pawan Singh",549139.58,1
BR0425,"Kota Branch 425",CUST031417,"Nikhil Malhotra",518905.87,2
BR0425,"Kota Branch 425",CUST010026,"Neha Bansal",471449.74,3
BR0426,"Chandigarh Branch 426",CUST038459,"Neha Kumar",455216.16,1
BR0426,"Chandigarh Branch 426",CUST057511,"Shreya Joshi",426337.11,2
BR0426,"Chandigarh Branch 426",CUST098926,"Ankit Joshi",326744.06,3
BR0427,"Bengaluru Branch 427",CUST020556,"Ankit Yadav",486449.78,1
BR0427,"Bengaluru Branch 427",CUST099477,"Arjun Sharma",427468.82,2
BR0427,"Bengaluru Branch 427",CUST045123,"Rahul Sharma",394551.60,3
BR0428,"Mumbai Branch 428",CUST070601,"Karan Joshi",424624.72,1
BR0428,"Mumbai Branch 428",CUST079003,"Komal Tiwari",396632.84,2
BR0428,"Mumbai Branch 428",CUST090914,"Ankit Kumar",299098.90,3
BR0429,"Alwar Branch 429",CUST045878,"Ankit Verma",370544.70,1
BR0429,"Alwar Branch 429",CUST057557,"Simran Tiwari",319528.22,2
BR0429,"Alwar Branch 429",CUST009340,"Ankit Joshi",299978.41,3
BR0430,"Kota Branch 430",CUST059290,"Shreya Joshi",460560.75,1
BR0430,"Kota Branch 430",CUST011555,"Shreya Jain",451515.46,2
BR0430,"Kota Branch 430",CUST026612,"Suresh Choudhary",435709.11,3
BR0431,"Lucknow Branch 431",CUST057481,"Vikas Saini",347988.03,1
BR0431,"Lucknow Branch 431",CUST076508,"Rohit Rathore",322887.04,2
BR0431,"Lucknow Branch 431",CUST053282,"Vivek Tiwari",299968.17,3
BR0432,"Alwar Branch 432",CUST048720,"Anjali Mehta",506483.09,1
BR0432,"Alwar Branch 432",CUST075647,"Vivek Joshi",299303.15,2
BR0432,"Alwar Branch 432",CUST002881,"Ankit Patel",299114.93,3
BR0433,"Mumbai Branch 433",CUST075118,"Vivek Kumar",762823.99,1
BR0433,"Mumbai Branch 433",CUST041763,"Deepak Joshi",422690.08,2
BR0433,"Mumbai Branch 433",CUST062740,"Meena Malhotra",299759.90,3
BR0434,"Hyderabad Branch 434",CUST046161,"Pawan Choudhary",544401.14,1
BR0434,"Hyderabad Branch 434",CUST062032,"Riya Bansal",481104.11,2
BR0434,"Hyderabad Branch 434",CUST032060,"Karan Choudhary",475727.47,3
BR0435,"Pune Branch 435",CUST072861,"Rahul Gupta",385917.58,1
BR0435,"Pune Branch 435",CUST063141,"Nikhil Rathore",299723.71,2
BR0435,"Pune Branch 435",CUST091096,"Simran Choudhary",299643.50,3
BR0436,"Indore Branch 436",CUST060976,"Priya Tiwari",486304.15,1
BR0436,"Indore Branch 436",CUST065026,"Sneha Singh",409111.24,2
BR0436,"Indore Branch 436",CUST040446,"Karan Gupta",299872.19,3
BR0437,"Pune Branch 437",CUST036260,"Meena Verma",380715.60,1
BR0437,"Pune Branch 437",CUST015754,"Ankit Tiwari",358249.29,2
BR0437,"Pune Branch 437",CUST054651,"Rohit Tiwari",357840.71,3
BR0438,"Delhi Branch 438",CUST063293,"Anjali Bansal",451637.90,1
BR0438,"Delhi Branch 438",CUST011290,"Priya Bansal",446526.73,2
BR0438,"Delhi Branch 438",CUST000247,"Shreya Sharma",299589.15,3
BR0439,"Lucknow Branch 439",CUST027265,"Karan Patel",299761.10,1
BR0439,"Lucknow Branch 439",CUST035853,"Shreya Singh",299738.90,2
BR0439,"Lucknow Branch 439",CUST047498,"Pawan Mehta",299660.34,3
BR0440,"Lucknow Branch 440",CUST091382,"Arjun Agarwal",467500.98,1
BR0440,"Lucknow Branch 440",CUST059791,"Anjali Patel",416533.68,2
BR0440,"Lucknow Branch 440",CUST085571,"Deepak Mishra",299886.57,3
BR0441,"Udaipur Branch 441",CUST039146,"Pawan Yadav",1109252.68,1
BR0441,"Udaipur Branch 441",CUST025154,"Pawan Verma",802575.46,2
BR0441,"Udaipur Branch 441",CUST074390,"Riya Yadav",782729.52,3
BR0442,"Jodhpur Branch 442",CUST068489,"Simran Agarwal",299887.69,1
BR0442,"Jodhpur Branch 442",CUST001983,"Arjun Yadav",298989.57,2
BR0442,"Jodhpur Branch 442",CUST031526,"Anjali Tiwari",298987.10,3
BR0443,"Lucknow Branch 443",CUST017703,"Riya Singh",414450.89,1
BR0443,"Lucknow Branch 443",CUST014911,"Manish Agarwal",370208.16,2
BR0443,"Lucknow Branch 443",CUST022588,"Karan Bansal",340987.24,3
BR0444,"Surat Branch 444",CUST079852,"Ankit Bansal",316808.63,1
BR0444,"Surat Branch 444",CUST058884,"Manish Choudhary",299866.43,2
BR0444,"Surat Branch 444",CUST028231,"Amit Rathore",299708.62,3
BR0445,"Udaipur Branch 445",CUST052780,"Vikas Joshi",459698.09,1
BR0445,"Udaipur Branch 445",CUST022832,"Pooja Yadav",397983.55,2
BR0445,"Udaipur Branch 445",CUST017116,"Rahul Patel",299541.48,3
BR0446,"Udaipur Branch 446",CUST057197,"Komal Yadav",401683.74,1
BR0446,"Udaipur Branch 446",CUST072122,"Vivek Patel",386749.06,2
BR0446,"Udaipur Branch 446",CUST006181,"Karan Yadav",347840.74,3
BR0447,"Ahmedabad Branch 447",CUST061771,"Priya Choudhary",538848.92,1
BR0447,"Ahmedabad Branch 447",CUST095604,"Vivek Bansal",409718.27,2
BR0447,"Ahmedabad Branch 447",CUST065606,"Rohit Agarwal",355174.81,3
BR0448,"Pune Branch 448",CUST027631,"Priya Choudhary",706684.82,1
BR0448,"Pune Branch 448",CUST076043,"Simran Tiwari",697242.36,2
BR0448,"Pune Branch 448",CUST010054,"Manish Verma",684643.66,3
BR0449,"Bengaluru Branch 449",CUST029205,"Kavita Tiwari",597997.12,1
BR0449,"Bengaluru Branch 449",CUST016706,"Rahul Yadav",416985.67,2
BR0449,"Bengaluru Branch 449",CUST025957,"Amit Choudhary",411316.05,3
BR0450,"Alwar Branch 450",CUST013952,"Kavita Yadav",491619.63,1
BR0450,"Alwar Branch 450",CUST043210,"Amit Choudhary",465295.62,2
BR0450,"Alwar Branch 450",CUST083264,"Karan Gupta",448474.14,3
BR0451,"Alwar Branch 451",CUST053877,"Ankit Jain",564675.52,1
BR0451,"Alwar Branch 451",CUST071636,"Pooja Patel",440611.38,2
BR0451,"Alwar Branch 451",CUST066722,"Suresh Choudhary",410462.30,3
BR0452,"Jodhpur Branch 452",CUST001766,"Shreya Mishra",432430.21,1
BR0452,"Jodhpur Branch 452",CUST048497,"Priya Mishra",330367.22,2
BR0452,"Jodhpur Branch 452",CUST035929,"Manish Kumar",299898.53,3
BR0453,"Jaipur Branch 453",CUST084691,"Rahul Sharma",537621.61,1
BR0453,"Jaipur Branch 453",CUST045119,"Amit Gupta",451527.98,2
BR0453,"Jaipur Branch 453",CUST074266,"Nikhil Choudhary",299957.80,3
BR0454,"Chandigarh Branch 454",CUST044769,"Sneha Singh",356507.96,1
BR0454,"Chandigarh Branch 454",CUST002903,"Komal Joshi",298974.73,2
BR0454,"Chandigarh Branch 454",CUST032427,"Simran Jain",298667.17,3
BR0455,"Ahmedabad Branch 455",CUST016355,"Suresh Bansal",386327.84,1
BR0455,"Ahmedabad Branch 455",CUST041502,"Rohit Singh",338019.78,2
BR0455,"Ahmedabad Branch 455",CUST033454,"Manish Rathore",299720.48,3
BR0456,"Kolkata Branch 456",CUST040592,"Deepak Gupta",348584.29,1
BR0456,"Kolkata Branch 456",CUST003758,"Shreya Joshi",335482.14,2
BR0456,"Kolkata Branch 456",CUST078402,"Komal Sharma",299688.68,3
BR0457,"Hyderabad Branch 457",CUST048959,"Sneha Choudhary",521428.40,1
BR0457,"Hyderabad Branch 457",CUST042420,"Amit Mishra",509569.92,2
BR0457,"Hyderabad Branch 457",CUST039629,"Arjun Verma",449854.10,3
BR0458,"Chennai Branch 458",CUST042047,"Riya Jain",432514.41,1
BR0458,"Chennai Branch 458",CUST074985,"Vivek Saini",377652.33,2
BR0458,"Chennai Branch 458",CUST044507,"Simran Saini",317363.96,3
BR0459,"Indore Branch 459",CUST090794,"Priya Patel",522125.96,1
BR0459,"Indore Branch 459",CUST096619,"Amit Kumar",474308.28,2
BR0459,"Indore Branch 459",CUST079525,"Shreya Tiwari",299528.88,3
BR0460,"Pune Branch 460",CUST094354,"Kavita Choudhary",394217.65,1
